,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
849,21/06/2020 17:05,377993000000000,fraud_Reichert-Weissnat,travel,8.67,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,11/09/1975,d7836d00df3e338d8221d26239ed4a92,1371834347,44.742413,-87.939312,0
850,21/06/2020 17:06,30030400000000,fraud_Bednar PLC,kids_pets,51.26,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",17/11/1993,bc8d6c42ccc70d677f4c54a1f042864c,1371834389,31.206421,-99.38647,0
851,21/06/2020 17:06,4.68915E+018,fraud_Bins-Howell,personal_care,115.07,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,04/10/1967,876a499265cf9939ac0a25f202cdd2e7,1371834392,41.260154,-95.181026,0
852,21/06/2020 17:06,3596360000000000,"fraud_Schneider, Hayes and Nikolaus",food_dining,130.16,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,27/05/1973,c06fa87f5f4cce089149ad263e2b9463,1371834402,41.550511,-77.68505,0
853,21/06/2020 17:07,6538440000000000,fraud_Hilpert-Conroy,kids_pets,13.11,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,22/09/1997,166bee6c0e7fd842b6eb81da5c12a6f0,1371834432,41.047152,-79.90346,0
854,21/06/2020 17:07,3583790000000000,fraud_Reilly LLC,home,115.66,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,27/09/1970,1a382ef227bf859d0ff668f536269e71,1371834453,34.291404,-98.956338,0
855,21/06/2020 17:07,30235000000000,fraud_Lynch Ltd,shopping_pos,64.42,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,22/01/1978,0795dc3cdd36c673a7b3cfbbc4f604f9,1371834468,43.631282,-88.883338,0
856,21/06/2020 17:07,3576430000000000,fraud_Ankunding LLC,shopping_net,376.28,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,24/10/1981,ee69e3d6cdcfed7d77d6f701c53219d6,1371834471,32.655503,-111.968559,0
857,21/06/2020 17:07,4069980000000000,"fraud_Koss, Hansen and Lueilwitz",home,139.59,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,18/09/1980,940a19f24931038d1ba2b79a42ffea3e,1371834473,37.599018,-82.553489,0
858,21/06/2020 17:08,30197400000000,"fraud_Bernhard, Grant and Langworth",shopping_pos,25.54,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,19/09/1987,d75be4a10c78ca694cd5503c194fa4b4,1371834483,36.103258,-79.365298,0
859,21/06/2020 17:08,372520000000000,fraud_McDermott-Rice,misc_pos,30.95,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,20/02/2000,899d7bc8f8ce6821b353aa537b41fda8,1371834517,47.904074,-92.818654,0
860,21/06/2020 17:09,4198470000000,"fraud_Streich, Dietrich and Barton",shopping_net,3.58,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,20/08/1971,e76fed346feb28196ceeefc92c508f7b,1371834548,40.486739,-95.008421,0
861,21/06/2020 17:09,4476840000000,fraud_Monahan-Morar,personal_care,4.46,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",21/01/1979,ce792f62240e5b90b42a6b51b4248bdf,1371834564,35.131517,-85.430394,0
862,21/06/2020 17:09,2703190000000000,fraud_Rau-Robel,kids_pets,24.98,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",09/03/1988,ba86650cac39b7a352b776eae9bee711,1371834565,35.685462,-81.387657,0
863,21/06/2020 17:09,4169760000000000,fraud_Bode-Schuster,kids_pets,46.9,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,15/02/1972,07105504fc00ae9e6e70cb77a3bd773b,1371834567,41.207616,-77.074636,0
864,21/06/2020 17:10,4.74288E+018,"fraud_Lowe, Dietrich and Erdman",kids_pets,11.45,Cassandra,Sanders,F,78117 George Mountains,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",13/04/1991,794ca0e7f6bb113ee8bd31bea6380fe1,1371834605,20.733607,-156.139388,0
865,21/06/2020 17:10,375083000000000,fraud_Schmidt-Larkin,home,26.52,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",14/12/1976,93f4c4ab3ee561da91c737564f136941,1371834621,46.459541,-96.944346,0
866,21/06/2020 17:11,36722700000000,"fraud_Feil, Hilpert and Koss",food_dining,59.71,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,28/10/1987,9a0862101c175b4d4bb2a4b5b3df555f,1371834673,33.726602,-110.801944,0
867,21/06/2020 17:11,340954000000000,fraud_Heathcote LLC,shopping_net,1.7,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",18/05/1980,d2694c9d5be2b3ed6b9437d2e940f335,1371834674,42.544748,-82.510853,0
868,21/06/2020 17:11,3512370000000000,fraud_Will Ltd,food_dining,39.67,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,31/03/1985,afa4cc3e5e110a7579e592544aaf0aaa,1371834695,38.216471,-90.588781,0
869,21/06/2020 17:12,6011380000000000,fraud_Larkin Ltd,kids_pets,5.5,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,13/07/1973,b156bd49832f336531e52f215452bf2a,1371834768,41.663914,-103.859419,0
870,21/06/2020 17:12,6538890000000000,fraud_O'Keefe-Wisoky,food_dining,26.23,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",23/03/1977,71ae875058e35bbc1876f3fdc6d64eef,1371834770,36.506252,-91.230917,0
871,21/06/2020 17:13,3527540000000000,fraud_Kub PLC,personal_care,98.49,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,05/12/1974,c2bce50967a09f133b209045d7233da1,1371834781,33.704865,-80.357799,0
872,21/06/2020 17:13,3576430000000000,"fraud_Reichert, Huels and Hoppe",shopping_net,644.64,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,24/10/1981,5a48ada474f037a7cb63e8161349338e,1371834788,34.401217,-111.532105,0
873,21/06/2020 17:13,340954000000000,fraud_Abernathy and Sons,food_dining,10.55,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",18/05/1980,846c2a713c0d10569111d881a56f5800,1371834796,42.518905,-83.706048,0
874,21/06/2020 17:13,2242540000000000,fraud_Gerlach Inc,shopping_net,9.79,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,10/04/1996,359c91628d5814974c0059d14841e5b5,1371834835,37.499003,-84.952946,0
875,21/06/2020 17:13,6517220000000000,"fraud_Windler, Goodwin and Kovacek",home,22.81,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",11/06/1958,0e45de4726d922b031d16b7b5514efb6,1371834838,31.282117,-90.926423,0
876,21/06/2020 17:15,561943000000,fraud_Brown Inc,kids_pets,27.64,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,14/03/1986,22137343ca96f2c44d6cb5acbe067aa2,1371834918,39.358032,-76.236907,0
877,21/06/2020 17:15,4.22371E+018,fraud_Dooley Inc,shopping_pos,145.31,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,30/05/1974,c26bc241701f2718c2ecff9112c54c8f,1371834942,39.570788,-85.37753,0
878,21/06/2020 17:16,30026800000000,"fraud_Cole, Hills and Jewess",home,94.93,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,03/09/1979,2de9624e7e5bf478fb7a09965e48e53a,1371834992,33.636386,-90.990928,0
879,21/06/2020 17:16,3518670000000000,"fraud_Feil, Hilpert and Koss",food_dining,13.01,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,12/11/1996,960e7811b3c69221003efb9719078937,1371835012,39.104752,-84.102014,0
880,21/06/2020 17:17,6506980000000000,fraud_Rau-Robel,kids_pets,81.32,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,15/04/1985,3d7d1a61f6865397bac304c51d41992b,1371835020,32.900246,-93.664611,0
881,21/06/2020 17:17,4587580000000000,fraud_Turner and Sons,shopping_pos,5.49,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,12/04/1976,6e25e1d41c6c1a473eadcbe733d94f4d,1371835048,43.837077,-69.24111,0
882,21/06/2020 17:17,4642890000000,"fraud_McCullough, Hudson and Schuster",food_dining,13.35,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,13/07/1990,d3b43f96f952a8e48f120a1412c84699,1371835050,40.574392,-95.551057,0
883,21/06/2020 17:17,3597930000000000,fraud_Towne LLC,misc_pos,5.67,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,23/03/1993,3bc09f3b907d61e957bb8cdfb473e625,1371835052,34.893168,-90.010271,0
884,21/06/2020 17:18,4.09245E+018,fraud_Weimann-Lockman,kids_pets,38.28,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",07/12/1945,a9150d40bd54b4d4f7d26c85552b4d14,1371835102,34.089826,-78.010876,0
885,21/06/2020 17:18,4365380000000000,fraud_Kozey-Kuhlman,personal_care,75.85,Robert,Goodman,M,956 Paul Fields Suite 108,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,10/12/1976,887e7e087afa056ceb87ebd5c7b1706d,1371835118,47.334147,-93.169561,0
886,21/06/2020 17:18,3551220000000000,"fraud_Baumbach, Feeney and Morar",shopping_net,3.04,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,09/10/1976,b7548a0a1118da38a38fd2faf929cef8,1371835130,43.730214,-73.785409,0
887,21/06/2020 17:19,4586810000000000,fraud_Lynch-Wisozk,home,16.88,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",05/07/1997,c6070e3d3c29ee91cee276d827d9a0e6,1371835160,32.603829,-80.344198,0
888,21/06/2020 17:19,4025610000000000,"fraud_McCullough, Hudson and Schuster",food_dining,64.15,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,20/03/1949,1fd1d9798e32f945c62c1c3e5079a628,1371835161,41.245202,-79.951909,0
889,21/06/2020 17:20,6538440000000000,fraud_Thompson-Gleason,health_fitness,2.53,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,22/09/1997,a3b45b42a2f2d4bf3672b0602985832b,1371835232,40.483045,-80.850283,0
890,21/06/2020 17:22,6011150000000000,"fraud_Cronin, Kshlerin and Weber",health_fitness,18.78,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",04/10/1991,7fcf6a8a326f4d340957937007b6b0ed,1371835358,37.98592,-122.355705,0
891,21/06/2020 17:24,6011110000000000,fraud_Cormier LLC,shopping_net,14.04,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,08/02/1983,4b8a9903ad7cdf6ffb369d07efbc6e7c,1371835459,34.690732,-77.933393,0
892,21/06/2020 17:24,3551220000000000,"fraud_Reichert, Shanahan and Hayes",shopping_net,19.81,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,09/10/1976,b9f7c65200fdd37eed690cb19d099408,1371835461,44.641602,-74.440182,0
893,21/06/2020 17:24,4.37337E+018,fraud_McKenzie-Huels,food_dining,5.11,Hailey,Rhodes,F,337 Michael Harbors Suite 722,Michigan,ND,58259,48.0204,-98.1186,454,"Producer, television/film/video",29/07/1972,194c4c225d6a431c3240165e876ade7f,1371835486,48.68034,-98.383426,0
894,21/06/2020 17:24,6011100000000000,fraud_Stoltenberg-Beatty,shopping_pos,6.85,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,02/09/1985,05480e3003eea8f64e0d223195f97196,1371835497,36.814917,-78.080281,0
895,21/06/2020 17:24,2712210000000000,fraud_Kassulke PLC,shopping_net,120.06,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",22/02/1977,57123263a84f35756406e214cecdb930,1371835499,30.434813,-90.285129,0
896,21/06/2020 17:25,344710000000000,"fraud_Baumbach, Feeney and Morar",shopping_net,72.23,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,30/01/1986,a95d68cd73b69e6f3b5172d01c727c0f,1371835501,28.280106,-80.862915,0
897,21/06/2020 17:25,6597890000000000,fraud_Schiller Ltd,personal_care,66.74,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,23/08/1964,98af3d2c0182260ed43bf57546d0ca08,1371835509,34.596575,-98.720313,0
898,21/06/2020 17:25,3556610000000000,fraud_Roob-Okuneva,health_fitness,59.89,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,27/12/1999,3ffd9670e7af1c8f444f1f4a07709dbe,1371835515,28.360835,-95.908821,0
899,21/06/2020 17:25,2720430000000000,fraud_Altenwerth-Kilback,home,26.76,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",22/08/1997,85f3e5d4b4f6bb91daf77075ffdf50aa,1371835548,44.481345,-69.777282,0
900,21/06/2020 17:26,379897000000000,"fraud_Lang, Towne and Schuppe",kids_pets,33.63,Frank,Key,M,5537 Jessica Plaza,Pewee Valley,KY,40056,38.3039,-85.4834,3263,Stage manager,28/02/1930,abe48360abef5219e26ce89b03376cf1,1371835560,37.758686,-85.753971,0
901,21/06/2020 17:26,675946000000,"fraud_Kutch, Steuber and Gerhold",food_dining,26.19,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,09/06/2000,01ce36bf41f859427cd95599ced96582,1371835599,41.608019,-80.21913,0
902,21/06/2020 17:27,4.29274E+018,fraud_Volkman-Predovic,shopping_net,1.34,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,09/06/1973,bdc54ee2b661d76774203955d0c35c26,1371835629,38.366057,-76.00121,0
903,21/06/2020 17:27,6011630000000000,fraud_Quitzon-Goyette,home,47.36,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.644,3876,Senior tax professional/tax inspector,19/11/1960,98857b10c9ac099eefb004d75a3cbdb6,1371835630,34.286087,-89.047646,0
904,21/06/2020 17:27,3597930000000000,fraud_Metz-Boehm,shopping_pos,4.52,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,23/03/1993,bb6adf9adda9ec694e651eb0b5908374,1371835641,36.024454,-89.333895,0
905,21/06/2020 17:27,3583790000000000,fraud_Terry Ltd,home,61.85,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,27/09/1970,dbb7689aa4123839e7ae7d946caf0a88,1371835666,35.611371,-98.274009,0
906,21/06/2020 17:27,371009000000000,fraud_McKenzie-Huels,food_dining,30.72,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,14/09/2003,a70804f73b1ffa1c4d1c0337b4906458,1371835672,30.379742,-83.92095,0
907,21/06/2020 17:28,4.12873E+018,fraud_Abernathy and Sons,food_dining,36.04,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",04/10/1949,93079573b9ea6535a5361ad2af1237d8,1371835696,30.669891,-94.919879,0
908,21/06/2020 17:28,630426000000,fraud_Daugherty LLC,kids_pets,37.87,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388,-79.9906,365,Special effects artist,14/03/1970,ee96699c2f8c184a9e45f258be4f8ac1,1371835697,38.486958,-79.32528,0
909,21/06/2020 17:29,4451440000000000,fraud_Harris Group,food_dining,98.42,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,11/09/1999,1863eb358b9555b44f9eb3ea57f6bbfb,1371835749,33.688442,-94.495624,0
910,21/06/2020 17:29,6535330000000000,fraud_Yost-Rogahn,personal_care,12.46,Michelle,Beck,F,2887 Olson Road Suite 439,Minneapolis,MN,55428,45.0632,-93.3811,1022298,Analytical chemist,28/10/1967,3b38ace908863dc34403fb3ad8ceae59,1371835769,45.270746,-93.934617,0
911,21/06/2020 17:30,4642260000000000,"fraud_Durgan, Gislason and Spencer",home,39.11,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",23/04/1987,10642b4c7c09446054e637a76a20b30e,1371835820,39.436623,-109.10299,0
912,21/06/2020 17:30,2283740000000000,fraud_Hoppe-Parisian,kids_pets,14.12,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,27/12/1997,7070845f7a598ba43e7123225079d43c,1371835826,34.590028,-84.824082,0
913,21/06/2020 17:30,4.50254E+018,fraud_Terry Ltd,home,17.54,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,27/08/1926,78c949853a9789a83cfc03b7f428e7d7,1371835833,37.091879,-91.393966,0
914,21/06/2020 17:30,3521420000000000,fraud_Brown-Greenholt,entertainment,142.3,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,30/11/1975,cf6635582498237dbe0ffb360982e98f,1371835856,40.493256,-86.10619,0
915,21/06/2020 17:31,3598010000000000,"fraud_Yost, Schamberger and Windler",kids_pets,23.19,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,07/10/1993,db8ef5f24d48ad1d50f697bd7b64df39,1371835868,34.90623,-77.146404,0
916,21/06/2020 17:31,2227670000000000,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,4.21,Angie,Jones,F,6970 Blake Trail,Clearwater,FL,33760,27.9004,-82.7152,172247,"Geneticist, molecular",22/10/1979,032bba24197d2ef61a55bd52092630b4,1371835904,28.616763,-82.037213,0
917,21/06/2020 17:31,30570200000000,fraud_Crooks and Sons,personal_care,57.65,Vincent,Cain,M,64851 Cole Turnpike,Hartford,AL,36344,31.086,-85.7192,5732,Jewellery designer,07/12/1945,ef1107e62548690c599c7128f4a1e260,1371835915,31.418759,-86.667714,0
918,21/06/2020 17:32,370877000000000,fraud_Cruickshank-Mills,entertainment,99.56,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,06/03/1984,5f90ac674374b0770a06c3f1b6981083,1371835935,36.143399,-80.775919,0
919,21/06/2020 17:32,630452000000,fraud_Champlin-Casper,home,83.42,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,12/06/1972,cb752d273c1197d621df047b72e778ea,1371835942,46.075717,-85.672962,0
920,21/06/2020 17:32,2235340000000000,"fraud_Yost, Schamberger and Windler",kids_pets,85.83,Maria,Rosales,F,6611 Parrish Garden Apt. 428,Waynesfield,OH,45896,40.6072,-83.9585,2089,Building control surveyor,22/06/1963,b80e8cf3211cbe8a8226a8a23d5ee56b,1371835961,40.166321,-83.461172,0
921,21/06/2020 17:32,561943000000,fraud_Goldner-Lemke,entertainment,13.43,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,14/03/1986,3e6fbf6f56fae9afa599d4da46ddb466,1371835964,38.07854,-76.979749,0
922,21/06/2020 17:32,180031000000000,fraud_Bashirian Group,shopping_net,2.84,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",05/01/1972,29574c817ee6a057fe2579fdf8acd41c,1371835964,30.007986,-88.037757,0
923,21/06/2020 17:33,180011000000000,"fraud_McDermott, Osinski and Morar",home,60.11,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,05/10/1993,8d81300943313f429decd3fdd25fbd9d,1371835991,40.715415,-91.691911,0
924,21/06/2020 17:33,180049000000000,"fraud_Reichel, Bradtke and Blanda",travel,583.49,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,15/04/1986,9f31b3a57b36ba277d5d195c2ecf1974,1371835999,47.31019,-90.596988,0
925,21/06/2020 17:33,38199000000000,fraud_Kuhn LLC,shopping_pos,123.62,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196,-72.3001,477,Naval architect,15/04/1988,f936bd1088d2889fbec36718836eabeb,1371835999,42.966145,-71.532122,0
926,21/06/2020 17:34,4.71083E+018,"fraud_Durgan, Gislason and Spencer",home,19.29,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,04/01/1964,e1907b8d37f04134c9c7106606ebb705,1371836056,48.040511,-108.943555,0
927,21/06/2020 17:35,30273000000000,fraud_Friesen Inc,shopping_pos,176.82,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,13/06/2000,0ea0142d1dec9588c984e93b203f2c4e,1371836117,36.137694,-91.224202,0
928,21/06/2020 17:35,6515070000000000,fraud_Johnston-Casper,travel,6.48,Kevin,Pena,M,2674 Bentley Radial,Damascus,VA,24236,36.6403,-81.7776,3085,Land/geomatics surveyor,15/10/1990,c21d989ff3f5c71a647cf593d8386340,1371836123,36.035251,-81.454645,0
929,21/06/2020 17:35,6597890000000000,fraud_Erdman-Ebert,personal_care,76.26,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,23/08/1964,f88c9d6164fd4b814e845086a18a41d7,1371836139,32.895275,-98.829081,0
930,21/06/2020 17:36,3558650000000000,fraud_Little Ltd,kids_pets,13.82,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,26/01/1931,f0b91df807a41d114954c042aba1bd9a,1371836164,31.630075,-94.927372,0
931,21/06/2020 17:36,30197400000000,fraud_Daugherty LLC,kids_pets,36.6,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,19/09/1987,c3908ddd0b4a79b276fbe35c692f25e3,1371836169,35.901974,-78.592583,0
932,21/06/2020 17:36,4451440000000000,"fraud_Towne, Greenholt and Koepp",shopping_net,21.02,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,11/09/1999,e6cc225cb09c98e1d48b89cdebc29c73,1371836176,34.385622,-93.154235,0
933,21/06/2020 17:36,3568740000000000,fraud_Skiles LLC,home,68.85,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,13/03/1974,8025b442cf178c1736ba689f714f2840,1371836182,42.538754,-93.295641,0
934,21/06/2020 17:36,3543300000000000,fraud_Klein Group,entertainment,201.27,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",19/10/1977,e0261d065fdf64153a54911653e67bc5,1371836213,36.9335,-83.083141,0
935,21/06/2020 17:37,6011350000000000,fraud_Dare-Gibson,health_fitness,67.9,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,12/07/1980,08e58e224d64b6c1db032e02a9d51d8a,1371836226,34.41047,-87.592443,0
936,21/06/2020 17:37,4.89707E+018,fraud_Haag-Blanda,food_dining,28.49,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,07/10/1975,97aea37b357be84cd582426936ac5022,1371836227,28.693179,-83.649795,0
937,21/06/2020 17:37,3513620000000000,fraud_Morissette-Schaefer,personal_care,12.53,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,26/06/1955,ab9a5e927c2e834325884b81db0389a6,1371836235,44.016773,-98.020331,0
938,21/06/2020 17:37,3504180000000000,fraud_Leannon-Ward,food_dining,45.53,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",23/07/1992,56be81d6e1ada9a386f950c975da137f,1371836253,41.354179,-83.640405,0
939,21/06/2020 17:37,4377340000000000,"fraud_Gottlieb, Considine and Schultz",shopping_net,2.21,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",19/04/1982,7da55d2907e1605043d82d42b637d029,1371836272,36.536251,-83.838974,0
940,21/06/2020 17:38,371009000000000,fraud_Abbott-Rogahn,entertainment,4.79,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,14/09/2003,e86481e250a84ed286679f6346ce4880,1371836283,31.241331,-84.380598,0
